Médiane du niveau vie en 2015,Ets actifs agriculture au 31/12/2015,Synergie Médicale COMMUNE,Nb Omnipraticiens BV,Nb Infirmiers Libéraux BV,Nb dentistes Libéraux BV,Nb pharmaciens Libéraux BV,Moyenne Revenus Fiscaux Départementaux,Dep Moyenne Salaires Horaires,Dep Moyenne Salaires Cadre Horaires,Dep Moyenne Salaires Prof Intermédiaire Horaires,Dep Moyenne Salaires Employé Horaires,Dep Moyenne Salaires Ouvrié Horaires,Valeur ajoutée régionale,Score Urbanité,Moyenne Revnus fiscaux,Nb de Commerce,Nb de Services aux particuliers,PIB Régionnal,Score PIB,"Nb institution de Education, santé, action sociale, administration",Logements en 2015,Rés secondaires et logts occasionnels en 2015,Rés princ occupées Propriétaires en 2015,Total des ets actifs au 31 décembre 2015,Ets actifs adm publique au 31/12/2015,Ets actifs de 1 à 9 salariés au 31 décembre 2015,Nb Pharmacies et parfumerie,Indice Evasion Client,Score Evasion Client,Nb Résidences Secondaires,Nb Actifs Non Salariés,Nb Logement Secondaire et Occasionnel,Nb Hotel,Capacité Hotel,Taux Propriété,Taux Evasion Client,Chômeurs 15-64 ans en 2015,Densité Médicale BV,Indice Fiscal Partiel,Score Fiscal,Département,Code Canton,% Voix/Exp
0.3155865718159847,0.06351497654276435,0.1322699698807958,0.08208955223880597,0.0646996089584074,0.0965686274509804,0.0965686274509804,0.5867332516724771,0.16417899960417176,0.1859599872247813,0.17994296663642065,0.18065736669649332,0.18098476161731555,0.32425784062387647,0.04,0.7365021210952565,0.3201706060067532,0.17111765324361267,0.3383810500302337,0.3383811,0.36594555800481876,0.011063257154432434,0.008434907787283964,0.024629614816877542,0.004816317265518024,0.0070244562513680775,0.004462670365456519,0.05405405405405406,0.0009790209807530351,0.000979028253557125,0.03249153064367108,0.04418379350909972,0.03249153064367108,0.01809954751131222,0.004468864468864469,0.5712941176470588,0.000979020979020979,0.010910646241046757,0.034149144356081074,0.5904138440174354,0.5904139000000002,01,11,0.3159
0.3697003541157185,0.0534103211836882,0.0890849700929029,0.04477611940298507,0.039459651617490224,0.054411764705882354,0.054411764705882354,0.5867332516724771,0.09612049447727927,0.10874295388619214,0.10513749170861862,0.10555568930998478,0.10586554985311056,0.32425784062387647,0.16666666666666669,0.7365021210952565,0.3201706060067532,0.17111765324361267,0.3383810500302337,0.3383811,0.36594555800481876,0.00974285976576303,0.0018463665691654954,0.0198882965405079,0.004776043993058352,0.007283147274789565,0.005331081896031842,0.02702702702702703,0.0004662004777475079,0.00046622901184863397,0.008854327071142594,0.04262680783336793,0.008854327071142594,0.03167420814479638,0.009597069597069597,0.695686274509804,0.0004662004662004662,0.011020416905787561,0.48955878474969133,0.5904138440174354,0.5904138999999998,01,12,0.2707
0.42313267158960294,0.02201371346084446,0.048317990921817336,0.021890547263681594,0.015641663704230358,0.022058823529411766,0.022058823529411766,0.5867332516724771,0.048479540888454555,0.05469103054917976,0.052773659259157245,0.05298451513942879,0.0532821016181671,0.32425784062387647,0.546875,0.7365021210952565,0.3201706060067532,0.17111765324361267,0.3383810500302337,0.3383811,0.36594555800481876,0.008272337820845738,0.0009814173280472658,0.019185059425865975,0.004871235364326668,0.006666268680476787,0.005025529690829414,0.0,0.001748251756370762,0.0017482764954870548,0.0043373370290524585,0.04473738841602657,0.0043373370290524585,0.027149321266968326,0.017435897435897435,0.7647058823529411,0.0017482517482517483,0.00839090268218371,0.877058437773244,0.5904138440174357,0.5904138999999999,01,13,0.21780000000000002
0.2977551298065714,0.01912666907253699,0.08170364399949094,0.03681592039800995,0.027550657660860293,0.043137254901960784,0.043137254901960784,0.5867332516724771,0.10973219550265778,0.12418636055390997,0.12009858669417903,0.12057602478728649,0.12088939220595156,0.32425784062387647,0.08823529411764706,0.7365021210952565,0.3201706060067532,0.17111765324361267,0.3383810500302337,0.3383811,0.36594555800481876,0.007507470846374692,0.00512617370769574,0.01278104807975237,0.0032218617967737445,0.004656438421586771,0.004100832227716802,0.0,0.0008227067088803586,0.0008227183508174377,0.01375628785545632,0.03231610269185523,0.01375628785545632,0.027149321266968326,0.011648351648351648,0.5522491349480968,0.0008227067050596462,0.008515646444471434,0.43290169463296835,0.5904138440174354,0.5904138999999998,01,14,0.26780000000000004
0.20976583812002397,0.00288704438830747,0.020447121707037712,0.005472636815920398,0.004088162104514753,0.0058823529411764705,0.0058823529411764705,0.5867332516724771,0.007644437812319087,0.00836081054602628,0.007890374302476072,0.007923508707523652,0.008210574559644126,0.32425784062387647,0.5,0.7365021210952565,0.3201706060067532,0.17111765324361267,0.3383810500302337,0.3383811,0.36594555800481876,0.008882673966522514,0.00206439041180398,0.011055086185324326,0.004323884979533855,0.00533301494438143,0.005797451051340811,0.0,0.006993007025483048,0.00699310598194822,0.004747972487424289,0.03729845685419694,0.004747972487424289,0.02262443438914027,0.01010989010989011,0.4294117647058823,0.006993006993006993,0.01486739265031448,1.0,0.590413844017436,0.5904139,01,15,0.2175
0.30551869925034103,0.05196679898953446,0.1337547193823442,0.10671641791044777,0.08816210451475294,0.11911764705882352,0.11911764705882352,0.5867332516724771,0.1573731490914825,0.17823828389092236,0.17246241914364044,0.17314719895784247,0.17347284044089506,0.32425784062387647,0.015625,0.7365021210952565,0.3201706060067532,0.17111765324361267,0.3383810500302337,0.3383811,0.36594555800481876,0.008045725940365482,0.008439426731444937,0.016250732497947222,0.0032200311934801234,0.00427835154120152,0.003127889679572227,0.02702702702702703,0.0008741258840491131,0.0008741519642344146,0.03400574889641721,0.03636426544875787,0.03400574889641721,0.01809954751131222,0.003956043956043956,0.5416666666666666,0.0008741258741258741,0.007783233643020726,0.2849865026162023,0.5904138440174354,0.5904139000000002,01,16,0.30829999999999996
0.26540927970945694,0.1259473114399134,0.15165655622958468,0.06741293532338309,0.05047991468183434,0.061764705882352944,0.061764705882352944,0.5867332516724771,0.21181995319299637,0.24001191056179383,0.23230679908588206,0.23322854086704933,0.23356820985225907,0.32425784062387647,0.03125,0.7365021210952565,0.3201706060067532,0.17111765324361267,0.3383810500302337,0.3383811,0.36594555800481876,0.010325957937108226,0.004776952798770347,0.02406558623997663,0.004488639275959785,0.005711101824766681,0.0046074056205524065,0.02702702702702703,0.0008741258869809791,0.0008741588224798581,0.0196078431372549,0.06421700920351532,0.0196078431372549,0.03619909502262444,0.008424908424908424,0.6518382352941177,0.0008741258741258741,0.009108180371223795,0.2768058822917101,0.5904138440174354,0.5904139000000004,01,17,0.2832
0.2980127479504487,0.08949837603753158,0.13490009756925295,0.07835820895522388,0.056523284749377886,0.07745098039215687,0.07745098039215687,0.5867332516724771,0.170984850116861,0.19368169055864023,0.18742351412920086,0.1881675344351442,0.18849668279373605,0.32425784062387647,0.0,0.7365021210952565,0.3201706060067532,0.17111765324361267,0.3383810500302337,0.3383811,0.36594555800481876,0.007936934739868288,0.007502040524971971,0.018223074527959484,0.0030918889629266222,0.004696237040574692,0.0028545008643911067,0.0,0.0009413663384725007,0.0009413986434804117,0.028077199466173906,0.04169261642792886,0.028077199466173906,0.01809954751131222,0.006446886446886447,0.6095022624434389,0.0009413663259817106,0.006174424550040438,0.9252420561076931,0.5904138440174354,0.5904139000000002,01,18,0.2693
0.6319789302688088,0.00866113316492241,0.03508250965087176,0.011442786069651741,0.00835407038748667,0.011764705882352941,0.011764705882352941,0.5867332516724771,0.02125613883769758,0.023804217213744108,0.02285146928803646,0.022943844184825365,0.023234416912485113,0.32425784062387647,0.75,0.7365021210952565,0.3201706060067532,0.17111765324361267,0.3383810500302337,0.3383811,0.36594555800481876,0.011894246341654119,0.014080646281265196,0.017067457340637908,0.003970578543864916,0.007541838298211052,0.004494833755477827,0.02702702702702703,0.009615384642447993,0.009615314977815495,0.018555589775177087,0.02920213134039167,0.018555589775177087,0.049773755656108594,0.048424908424908424,0.45,0.009615384615384616,0.013186894525503883,1.0,0.590413844017436,0.5904139,01,19,0.1125
0.7094437973228138,0.03825333814507398,0.07818266661010478,0.05323383084577114,0.02470671880554568,0.056862745098039215,0.056862745098039215,0.5867332516724771,0.10292634498996853,0.11646465722005105,0.11261803920139882,0.11306585704863564,0.11337747102953107,0.32425784062387647,0.09375,0.7365021210952565,0.3201706060067532,0.17111765324361267,0.3383810500302337,0.3383811,0.36594555800481876,0.009955139949824112,0.0183129752739574,0.01961311605081631,0.002808145452415298,0.004019660517780033,0.0029429501869497046,0.0,0.00196678321272371,0.0019667801953184407,0.046889436402833384,0.032212303646806446,0.046889436402833384,0.06334841628959276,0.024761904761904763,0.525,0.001966783216783217,0.00828449415273818,0.5063756922180123,0.5904138440174354,0.5904138999999998,01,20,0.1754
0.3962358063726321,0.018765788523998555,0.08267933652907988,0.035323383084577116,0.025417703519374335,0.03529411764705882,0.03529411764705882,0.5867332516724771,0.07570294293921152,0.08557784388461541,0.082695849230278,0.08302518609403221,0.08332978632384909,0.32425784062387647,0.7395833333333333,0.7365021210952565,0.3201706060067532,0.17111765324361267,0.3383810500302337,0.3383811,0.36594555800481876,0.00962165734862133,0.0019592709419401747,0.021759634483998397,0.0046277651262750154,0.007004556941874117,0.0044867929079725,0.08108108108108109,0.0014568764460511053,0.0014568559300998844,0.009136638948773227,0.04601757663829493,0.009136638948773227,0.02262443438914027,0.00967032967032967,0.753921568627451,0.001456876456876457,0.009394274047658312,1.0,0.5904138440174354,0.5904138999999998,01,21,0.22940000000000002
0.37723173196683696,0.12486466979429808,0.12976710643532854,0.054975124378109454,0.04141485958051902,0.06666666666666667,0.06666666666666667,0.5867332516724771,0.16417899960417176,0.1859599872247813,0.17994296663642065,0.18065736669649332,0.18098476161731555,0.32425784062387647,0.01,0.7365021210952565,0.3201706060067532,0.17111765324361267,0.3383810500302337,0.3383811,0.36594555800481876,0.00962533348956536,0.0032703732929562825,0.023989120798674227,0.005610799094949732,0.007263247965295604,0.005371286133558477,0.05405405405405406,0.0012587412561431742,0.0012587393250038023,0.01375628785545632,0.05861186077088091,0.01375628785545632,0.03619909502262444,0.013626373626373627,0.7341176470588235,0.0012587412587412587,0.00817215573190461,0.42102177624182874,0.5904138440174354,0.5904139000000002,01,22,0.2898
0.2996945402256687,0.06171057380007217,0.09498154668476647,0.04378109452736319,0.02968361180234625,0.050980392156862744,0.050980392156862744,0.5867332516724771,0.12334389652803628,0.1396297672216278,0.13505968167973942,0.1355963602645882,0.13591323455879256,0.32425784062387647,0.04605263157894737,0.7365021210952565,0.3201706060067532,0.17111765324361267,0.3383810500302337,0.3383811,0.36594555800481876,0.007780954304985145,0.002417646057908896,0.017017274385373687,0.0033847854899060536,0.005014625992478061,0.003135930527077554,0.0,0.0005520794983084099,0.000552078651317457,0.010060568730109845,0.039270638710123866,0.010060568730109845,0.01809954751131222,0.006080586080586081,0.6588235294117647,0.0005520794994479204,0.00692526531913593,0.48160623067432495,0.5904138440174354,0.5904139,01,23,0.27949999999999997
0.20716245069395467,0.08191988451822446,0.08437619310227804,0.09527363184079601,0.06807678634909349,0.09264705882352942,0.09264705882352942,0.3004805427306134,0.18628110255393354,0.23546998568168995,0.22051240758659094,0.22434869190898826,0.22083424277701022,0.08270081617938459,0.012096774193548387,0.37205939066718086,0.07936733605829038,0.034644096309536326,0.07365298161102246,0.07365300000000001,0.09714461475367817,0.007447063545913057,0.001739774819257071,0.016391662277827897,0.0022278442083372998,0.004178854993731718,0.0029027459494230692,0.0,0.00011279043816471965,0.00011279734157628242,0.009778256852479211,0.03280049823541623,0.009778256852479211,0.004524886877828055,0.0005860805860805861,0.7229601518026566,0.00011279043537108053,0.012751699723453656,0.6592474148016122,0.42875815503398845,0.4287581999999998,02,1,0.40149999999999997
0.2952677154317678,0.06640202093107181,0.09884189538879226,0.19129353233830845,0.0883398506932101,0.22647058823529412,0.22647058823529412,0.3004805427306134,0.12426550069361318,0.15722721735801842,0.14709849524153443,0.14968884717390235,0.1473995619479111,0.08270081617938459,0.14285714285714288,0.37205939066718086,0.07936733605829038,0.034644096309536326,0.07365298161102246,0.07365300000000001,0.09714461475367817,0.00965057633360731,0.0027316083051870574,0.016707223518404198,0.0039046768252945442,0.00638767834756134,0.005138101555903992,0.05405405405405406,0.0008325008263149173,0.0008324891029142197,0.012344728467303152,0.03414988582105045,0.012344728467303152,0.01809954751131222,0.010402930402930404,0.7394957983193278,0.0008325008325008325,0.014666440642941318,0.028905120777544435,0.42875815503398723,0.4287581999999998,02,2,0.2896
0.27039999109521207,0.03572717430530494,0.06562592796843847,0.15746268656716417,0.07252044081052257,0.08431372549019608,0.08431372549019608,0.3004805427306134,0.12426550069361318,0.15722721735801842,0.14709849524153443,0.14968884717390235,0.1473995619479111,0.08270081617938459,0.1130952380952381,0.37205939066718086,0.07936733605829038,0.034644096309536326,0.07365298161102246,0.07365300000000001,0.09714461475367817,0.00855658384173449,0.0017682041081463072,0.017350354033819845,0.0028191290721770266,0.0051738204684297455,0.003682708157439794,0.0,0.0006660006690936235,0.0006660100935188781,0.007673750128323581,0.028302539616635525,0.007673750128323581,0.027149321266968326,0.0041025641025641026,0.7966386554621848,0.000666000666000666,0.013205019287689045,0.01759666268139432,0.42875815503398723,0.4287581999999998,02,3,0.36450000000000005
0.2972257401611687,0.31793576326236017,0.15632291180587962,0.33134328358208953,0.1530394596516175,0.38088235294117645,0.38088235294117645,0.3004805427306134,0.28550606553044616,0.36065841499956447,0.3379746673386816,0.3438044434851257,0.338329732103569,0.08270081617938459,0.04787234042553192,0.37205939066718086,0.07936733605829038,0.034644096309536326,0.07365298161102246,0.07365300000000001,0.09714461475367817,0.010032477071831594,0.007878291067784069,0.0231491018403011,0.004779705199645596,0.005054424611465982,0.005451694608611748,0.0,0.00029757477303032415,0.0002975929862863621,0.03816343291243199,0.05760847000207598,0.03816343291243199,0.02262443438914027,0.0059340659340659345,0.6560700876095119,0.00029757476565987203,0.011386609529575827,0.023643713362609228,0.42875815503398945,0.4287581999999998,02,4,0.3385
0.25760870421344967,0.10429447852760736,0.15708649726381876,0.18258706467661692,0.1226448631354426,0.19362745098039216,0.19362745098039216,0.3004805427306134,0.47775443129743944,0.6032109968029451,0.5655577956083578,0.5752499621638929,0.5659772426737766,0.08270081617938459,0.011217948717948718,0.37205939066718086,0.07936733605829038,0.034644096309536326,0.07365298161102246,0.07365300000000001,0.09714461475367817,0.00940573106005904,0.006237744901924232,0.021948472095697565,0.003511097117165933,0.005671303205778759,0.00435009850038194,0.02702702702702703,0.0002241348414624667,0.00022414012247129738,0.028102864182322145,0.03899384125666044,0.028102864182322145,0.013574660633484163,0.0035897435897435897,0.6458521870286577,0.0002241348395194549,0.013075894488824097,0.17152353621313113,0.42875815503399006,0.4287582000000007,02,5,0.40009999999999996
0.2533333277498217,0.138939011187297,0.24553514614177235,0.5,0.23338073231425524,0.5220588235294118,0.5220588235294118,0.3004805427306134,0.4715528711114074,0.595386719970578,0.5582164043738522,0.5677839776903842,0.5586337745908667,0.08270081617938459,0.0032467532467532465,0.37205939066718086,0.07936733605829038,0.034644096309536326,0.07365298161102246,0.07365300000000001,0.09714461475367817,0.008908284805970829,0.00735078972646003,0.020431638651282648,0.0035477091830383623,0.0058503969912244045,0.003883729345072971,0.05405405405405406,9.081827488587816e-05,9.082383347700662e-05,0.02148136741607638,0.039824233617050724,0.02148136741607638,0.01809954751131222,0.0038095238095238095,0.6473644003055767,9.081827263645447e-05,0.010924597242111402,0.25426686400163523,0.42875815503399006,0.4287582000000007,02,6,0.38270000000000004
0.1908117627107769,0.11403825333814507,0.10647774996818393,0.15323383084577114,0.10824742268041238,0.1142156862745098,0.1142156862745098,0.3004805427306134,0.2731029451583821,0.34500986133483014,0.3232918848696702,0.32887247453810853,0.32364279593774914,0.08270081617938459,0.013888888888888888,0.37205939066718086,0.07936733605829038,0.034644096309536326,0.07365298161102246,0.07365300000000001,0.09714461475367817,0.008510303645884475,0.003962901196515519,0.017208951843075717,0.002828282088645134,0.005750900443754601,0.0036344630724078316,0.0,0.0005439005448627974,0.0005439045853095137,0.017811313006878143,0.04491038682444121,0.017811313006878143,0.01809954751131222,0.0035897435897435897,0.6522875816993464,0.0005439005439005439,0.014906741793866788,0.036160960060697724,0.4287581550339891,0.4287581999999998,02,7,0.4189
0.17953286450702366,0.07650667629014796,0.07334662537649005,0.13532338308457711,0.07376466405972272,0.10196078431372549,0.10196078431372549,0.3004805427306134,0.1552733016237733,0.19634860151985417,0.18380545141406268,0.18701876954144528,0.18411690236246062,0.08270081617938459,0.03365384615384615,0.37205939066718086,0.07936733605829038,0.034644096309536326,0.07365298161102246,0.07365300000000001,0.09714461475367817,0.007789822006075663,0.003133586217500386,0.014802495231551891,0.0021527894732988203,0.004039559827273994,0.0027740923893378364,0.0,0.0004034427103022995,0.0004034420913473725,0.011189816240632379,0.035983668950245656,0.011189816240632379,0.004524886877828055,0.0008791208791208791,0.6927601809954751,0.0004034427111350188,0.013890949188856113,0.020714493900154035,0.42875815503398784,0.4287581999999998,02,8,0.3951
0.28686571995881127,0.03500541320822808,0.11606498960675349,0.2393034825870647,0.09544969783149662,0.25588235294117645,0.25588235294117645,0.3004805427306134,0.1800795423679015,0.22764570884932278,0.2131710163520853,0.2168827074354797,0.2134907746941003,0.08270081617938459,0.04166666666666667,0.37205939066718086,0.07936733605829038,0.034644096309536326,0.07365298161102246,0.07365300000000001,0.09714461475367817,0.015112687007909898,0.0028536576744546075,0.022859380688415698,0.005133011635314534,0.010646130579268899,0.00705986410967716,0.0,0.0012820512856597324,0.001282041997042066,0.010625192485371112,0.04172721610961179,0.010625192485371112,0.04524886877828054,0.024175824175824177,0.7384313725490196,0.001282051282051282,0.027167603701389202,0.021917808219178058,0.4287581550339882,0.4287581999999998,02,9,0.3354
0.2996260332668733,0.018404907975460124,0.11508929707716456,0.32786069651741295,0.13206541059367224,0.35294117647058826,0.35294117647058826,0.3004805427306134,0.14287018125170925,0.18070004785511984,0.16912266894505137,0.1720868005944281,0.1694299661966408,0.08270081617938459,0.005208333333333334,0.37205939066718086,0.07936733605829038,0.034644096309536326,0.07365298161102246,0.07365300000000001,0.09714461475367817,0.003378734618313938,0.005796038024883021,0.007326777389641972,0.0013326791977564126,0.0015720454500228842,0.0010935552607244804,0.0,0.0,0.0,0.0038240427060876707,0.012040689225659124,0.0038240427060876707,0.004524886877828055,0.004249084249084249,0.7308823529411764,0.0,0.0034960619627487617,0.026377149519090586,0.4287581550339875,0.4287581999999998,02,10,0.2985
0.21563616000712127,0.15229159148321905,0.18296356000509056,0.36393034825870646,0.17721293992179168,0.3803921568627451,0.3803921568627451,0.3004805427306134,0.39713414887902293,0.5014953979821726,0.47011970955978394,0.4781921640082806,0.4705121575959476,0.08270081617938459,0.0019230769230769232,0.37205939066718086,0.07936733605829038,0.034644096309536326,0.07365298161102246,0.07365300000000001,0.09714461475367817,0.006763095038827252,0.0034208700498442714,0.01570549500530631,0.002581150644006239,0.004318150160189441,0.003272624934668114,0.0,5.3792362817020144e-05,5.3795655213303924e-05,0.015090853095164768,0.03480727977302609,0.015090853095164768,0.013574660633484163,0.0014652014652014652,0.6832579185520362,5.379236148466918e-05,0.01006851607735258,0.02858231829377269,0.42875815503398973,0.4287582000000004,02,11,0.4057
